"","date","timestamp","event_promotion","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","metro_code","postal_code","timezone","has_upcoming_events","id_venue","city","extended_address","display_location","state","score_venue","num_upcoming_events","address","slug","name","url_venue","country","popularity_venue","name_v2","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"11","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347067,"Oakland Raiders at Baltimore Ravens","2018-04-20T00:00:00",0.764,"nfl","normal","","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-04-20T00:47:44",0.873,"Raiders at Ravens","2018-11-25T18:00:00",FALSE,2087,97,26,66,423,26,567,FALSE,"2018-08-24T21:53:41Z","QRCODE",512,"21230","America/New_York",TRUE,1121,"Baltimore","Baltimore, MD 21230","Baltimore, MD","MD",0.8927189,3,"1101 Russell St","m-t-bank-stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"12","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347098,"New England Patriots at New York Jets","2018-04-20T00:00:00",0.87,"nfl","normal","","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-04-20T00:47:50",0.964,"Patriots at Jets","2018-11-25T18:00:00",FALSE,1046,224,101,179,537,101,6035,FALSE,"2018-08-24T21:53:41Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,9,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"13","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346928,"San Francisco 49ers at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.782,"nfl","normal","","2018-11-25T13:00:00","2018-11-25T22:00:00",FALSE,FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-04-20T00:47:15",0.89,"49ers at Buccaneers","2018-11-25T18:00:00",FALSE,1441,191.01422,63,174,422,63,525,FALSE,"2018-08-24T21:53:40Z","QRCODE",539,"33607","America/New_York",TRUE,39,"Tampa","Tampa, FL 33607","Tampa, FL","FL",0.86513025,9,"4201 North Dale Mabry Highway","raymond-james-stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0,"Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"14","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347109,"Arizona Cardinals at Los Angeles Chargers","2018-04-20T00:00:00",0.782,"nfl","normal","","2018-11-25T13:05:00","2018-11-26T01:05:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-04-20T00:47:52",0.892,"Cardinals at Chargers","2018-11-25T21:05:00",FALSE,757,176,81,146,204,81,481,FALSE,"2018-08-24T21:53:41Z","QRCODE",803,"90746","America/Los_Angeles",TRUE,52,"Carson","Carson, CA 90746","Carson, CA","CA",0.7228164,3,"18400 Avalon Blvd","stubhub-center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center",33.8643,-118.261,NA,NA,NA
"15","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347143,"Pittsburgh Steelers at Denver Broncos","2018-04-20T00:00:00",0.825,"nfl","normal","","2018-11-25T14:25:00","2018-11-26T01:25:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-04-20T01:04:05",0.928,"Steelers at Broncos","2018-11-25T21:25:00",FALSE,1667,316.94116,85,287,119,157,647,FALSE,"2018-08-24T21:53:41Z","QRCODE",751,"80204","America/Denver",TRUE,1131,"Denver","Denver, CO 80204","Denver, CO","CO",0.9028296,5,"1701 Bryant St.","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"16","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346956,"Miami Dolphins at Indianapolis Colts","2018-04-20T00:00:00",0.767,"nfl","normal","","2018-11-25T16:25:00","2018-11-26T01:25:00",FALSE,FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-04-20T00:47:21",0.879,"Dolphins at Colts","2018-11-25T21:25:00",FALSE,1275,128,51,104,372,53,788,FALSE,"2018-08-24T21:53:40Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,8,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"17","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347133,"Green Bay Packers at Minnesota Vikings","2018-04-20T00:00:00",0.836,"nfl","normal","","2018-11-25T19:20:00","2018-11-26T05:20:00",FALSE,FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-04-20T01:04:04",0.93,"Packers at Vikings","2018-11-26T01:20:00",FALSE,1334,458.9976,222,394,414,222,2451,FALSE,"2018-08-24T21:53:41Z","QRCODE",0,"55415","America/Chicago",TRUE,218451,"Minneapolis","Minneapolis, MN 55415","Minneapolis, MN","MN",0.88524246,21,"401 Chicago Avenue","u-s-bank-stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.9751,-93.2582,FALSE,"2018-08-22T15:34:15Z","NONE"
"18","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347017,"Tennessee Titans at Houston Texans","2018-04-20T00:00:00",0.779,"nfl","normal","","2018-11-26T19:15:00","2018-11-27T05:15:00",FALSE,FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-04-20T00:47:36",0.882,"Titans at Texans","2018-11-27T01:15:00",FALSE,1859,159.5614,66,131,570,64,600,FALSE,"2018-08-24T21:53:41Z","QRCODE",618,"77054","America/Chicago",TRUE,41,"Houston","Houston, TX 77054","Houston, TX","TX",0.8624192,33,"1 Reliant Park","nrg-stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"19","2018-11-20","2018-11-20_09.00.34",NA,TRUE,4327920,"New Orleans Saints at Dallas Cowboys","2018-04-05T00:00:00",0.886,"nfl","normal","","2018-11-29T19:20:00","2018-11-30T05:20:00",FALSE,FALSE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-04-05T23:08:47",0.951,"Saints at Cowboys","2018-11-30T01:20:00",FALSE,975,434,34,360,1140,71,3000,FALSE,"2018-10-16T19:31:18Z","QRCODE",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,19,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"20","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347023,"Los Angeles Rams at Detroit Lions","2018-04-20T00:00:00",0.809,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-04-20T00:47:36",0.882,"Rams at Lions","2018-12-02T18:00:00",FALSE,918,116,50,88,340,53,1196,FALSE,"2018-08-24T21:53:41Z","QRCODE",505,"48226","America/Detroit",TRUE,346,"Detroit","Detroit, MI 48226","Detroit, MI","MI",0.9029952,8,"2000 Brush St.","ford-field","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"21","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346927,"Carolina Panthers at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.785,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-04-20T00:47:15",0.86,"Panthers at Buccaneers","2018-12-02T18:00:00",FALSE,1067,187.25851,76,142,646,75,608,FALSE,"2018-08-24T21:53:41Z","QRCODE",539,"33607","America/New_York",TRUE,39,"Tampa","Tampa, FL 33607","Tampa, FL","FL",0.86513025,9,"4201 North Dale Mabry Highway","raymond-james-stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0,"Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"22","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347087,"Buffalo Bills at Miami Dolphins","2018-04-20T00:00:00",0.792,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-04-20T00:47:48",0.867,"Bills at Dolphins","2018-12-02T18:00:00",FALSE,1761,160,50,137,213,50,607,FALSE,"2018-08-24T21:53:41Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,34,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"23","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346909,"Arizona Cardinals at Green Bay Packers","2018-04-20T00:00:00",0.786,"nfl","normal","","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-04-20T00:47:13",0.856,"Cardinals at Packers","2018-12-02T18:00:00",FALSE,1476,183.5,81,169,210,83,413,FALSE,"2018-08-24T21:53:41Z","QRCODE",658,"54304","America/Chicago",TRUE,1125,"Green Bay","Green Bay, WI 54304","Green Bay, WI","WI",0.92909414,3,"1265 Lombardi Avenue","lambeau-field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","US",0,"Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"24","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347048,"Baltimore Ravens at Atlanta Falcons","2018-04-20T00:00:00",0.816,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-04-20T00:47:41",0.885,"Ravens at Falcons","2018-12-02T18:00:00",FALSE,1947,219,82,199,525,82,903,FALSE,"2018-08-24T21:53:41Z","QRCODE",0,"30313","America/New_York",TRUE,419590,"Atlanta","Atlanta, GA 30313","Atlanta, GA","GA",0.76958936,12,"441 M.L.K. Jr Dr NW","mercedes-benz-stadium","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium",33.7547,-84.404,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"25","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347004,"Chicago Bears at New York Giants","2018-04-20T00:00:00",0.818,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-04-20T00:47:32",0.89,"Bears at Giants","2018-12-02T18:00:00",FALSE,1944,205.78738,68,166,428,69,1190,FALSE,"2018-08-24T21:53:41Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,9,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"26","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347038,"Denver Broncos at Cincinnati Bengals","2018-04-20T00:00:00",0.799,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-04-20T00:47:39",0.873,"Broncos at Bengals","2018-12-02T18:00:00",FALSE,1138,102,43,95,463,43,375,FALSE,"2018-08-24T21:53:41Z","QRCODE",515,"45202","America/New_York",TRUE,1124,"Cincinnati","Cincinnati, OH 45202","Cincinnati, OH","OH",0.86166537,3,"1 Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"27","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346946,"Indianapolis Colts at Jacksonville Jaguars","2018-04-20T00:00:00",0.737,"nfl","normal","","2018-12-02T13:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-tiaa-bank-field/nfl/4346946","2018-04-20T00:47:19",0.821,"Colts at Jaguars","2018-12-02T18:00:00",FALSE,1135,69,25,50,272,28,258,FALSE,"2018-08-24T21:53:41Z","QRCODE",561,"32202","America/New_York",TRUE,5178,"Jacksonville","Jacksonville, FL 32202","Jacksonville, FL","FL",0.83759147,5,"1 TIAA Bank Field Drive","tiaa-bank-field","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","US",0,"TIAA Bank Field",30.32,-81.64,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"28","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347156,"Cleveland Browns at Houston Texans","2018-04-20T00:00:00",0.794,"nfl","normal","","2018-12-02T12:00:00","2018-12-02T22:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-04-20T03:52:35",0.867,"Browns at Texans","2018-12-02T18:00:00",FALSE,1337,190.6544,74,157,489,74,1083,FALSE,"2018-08-24T21:53:41Z","QRCODE",618,"77054","America/Chicago",TRUE,41,"Houston","Houston, TX 77054","Houston, TX","TX",0.8624192,33,"1 Reliant Park","nrg-stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"29","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4346989,"New York Jets at Tennessee Titans","2018-04-20T00:00:00",0.757,"nfl","normal","","2018-12-02T15:05:00","2018-12-03T01:05:00",FALSE,FALSE,"https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-04-20T00:47:29",0.836,"Jets at Titans","2018-12-02T21:05:00",FALSE,1580,172.93684,53,166,285,63,513,FALSE,"2018-08-24T21:53:41Z","QRCODE",659,"37213","America/Chicago",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,12,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"30","2018-11-20","2018-11-20_09.00.34",NA,FALSE,4347152,"Kansas City Chiefs at Oakland Raiders","2018-04-20T00:00:00",0.791,"nfl","normal","","2018-12-02T13:05:00","2018-12-03T01:05:00",FALSE,FALSE,"https://seatgeek.com/chiefs-at-raiders-tickets/12-2-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347152","2018-04-20T01:04:24",0.867,"Chiefs at Raiders","2018-12-02T21:05:00",FALSE,1956,135.4622,51,129,463,51,479,FALSE,"2018-08-24T21:53:41Z","QRCODE",807,"94621","America/Los_Angeles",TRUE,14,"Oakland","Oakland, CA 94621","Oakland, CA","CA",0.7817843,87,"7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
