"","date","timestamp","event_promotion","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","metro_code","postal_code","timezone","has_upcoming_events","id_venue","city","extended_address","display_location","state","score_venue","num_upcoming_events","address","slug","name","url_venue","country","popularity_venue","name_v2","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"32","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347123,"Minnesota Vikings at Seattle Seahawks","2018-04-20T00:00:00",0.85,"nfl","normal","","2018-12-10T17:15:00","2018-12-11T05:15:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123","2018-04-20T00:47:55",0.883,"Vikings at Seahawks","2018-12-11T01:15:00",FALSE,1773,350,169,308,126,169,983,FALSE,"2018-08-24T21:53:42Z","QRCODE",819,"98134","America/Los_Angeles",TRUE,339,"Seattle","Seattle, WA 98134","Seattle, WA","WA",0.87232786,10,"800 Occidental Ave S","centurylink-field","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field",47.5948,-122.332,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"33","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346978,"Los Angeles Chargers at Kansas City Chiefs","2018-04-20T00:00:00",0.811,"nfl","normal","","2018-12-13T19:20:00","2018-12-14T05:20:00",FALSE,FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978","2018-04-20T00:47:26",0.845,"Chargers at Chiefs","2018-12-14T01:20:00",FALSE,1296,148.13225,71,131,794,71,569,FALSE,"2018-08-24T21:53:42Z","QRCODE",616,"64129","America/Chicago",TRUE,1128,"Kansas City","Kansas City, MO 64129","Kansas City, MO","MO",0.8827867,5,"1 Arrowhead Drive","arrowhead-stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"34","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347015,"Houston Texans at New York Jets","2018-04-20T00:00:00",0.817,"nfl","normal","","2018-12-15T16:30:00","2018-12-16T01:30:00",FALSE,FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015","2018-04-20T00:47:35",0.849,"Texans at Jets","2018-12-15T21:30:00",FALSE,1381,110,26,79,1141,26,945,FALSE,"2018-08-24T21:53:42Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,8,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"35","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347135,"Cleveland Browns at Denver Broncos","2018-04-20T00:00:00",0.789,"nfl","normal","","2018-12-15T18:20:00","2018-12-16T05:20:00",FALSE,FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-broncos-stadium-at-mile-high/nfl/4347135","2018-04-20T01:04:04",0.827,"Browns at Broncos","2018-12-16T01:20:00",FALSE,1421,279,95,281,34,129,633,FALSE,"2018-08-24T21:53:42Z","QRCODE",751,"80204","America/Denver",TRUE,1131,"Denver","Denver, CO 80204","Denver, CO","CO",0.9028296,5,"1701 Bryant St.","broncos-stadium-at-mile-high","Broncos Stadium at Mile High","https://seatgeek.com/venues/broncos-stadium-at-mile-high/tickets","US",0,"Broncos Stadium at Mile High",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"36","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347047,"Arizona Cardinals at Atlanta Falcons","2018-04-20T00:00:00",0.8,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047","2018-04-20T00:47:41",0.834,"Cardinals at Falcons","2018-12-16T18:00:00",FALSE,2301,156.53416,58,135,717,59,959,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"30313","America/New_York",TRUE,419590,"Atlanta","Atlanta, GA 30313","Atlanta, GA","GA",0.76958936,14,"441 M.L.K. Jr Dr NW","mercedes-benz-stadium","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium",33.7547,-84.404,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"37","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347002,"Green Bay Packers at Chicago Bears","2018-04-20T00:00:00",0.875,"nfl","normal","","2018-12-16T12:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002","2018-04-20T00:47:32",0.892,"Packers at Bears","2018-12-16T18:00:00",FALSE,1012,581,176,493,72,315,1637,FALSE,"2018-08-24T21:53:42Z","QRCODE",602,"60605","America/Chicago",TRUE,31,"Chicago","Chicago, IL 60605","Chicago, IL","IL",0.940013,6,"1410 S. Museum Campus Drive","soldier-field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"38","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347057,"Detroit Lions at Buffalo Bills","2018-04-20T00:00:00",0.764,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057","2018-04-20T00:47:43",0.806,"Lions at Bills","2018-12-16T18:00:00",FALSE,2105,48,9,33,1040,12,565,FALSE,"2018-08-24T21:53:42Z","QRCODE",514,"14127","America/New_York",TRUE,1135,"Orchard Park","Orchard Park, NY 14127","Orchard Park, NY","NY",0.8815085,3,"1 Bills Drive","new-era-field","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"39","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346955,"Dallas Cowboys at Indianapolis Colts","2018-04-20T00:00:00",0.852,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955","2018-04-20T00:47:20",0.877,"Cowboys at Colts","2018-12-16T18:00:00",FALSE,780,319,130,249,237,130,1452,FALSE,"2018-08-24T21:53:42Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,9,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"40","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347066,"Tampa Bay Buccaneers at Baltimore Ravens","2018-04-20T00:00:00",0.766,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066","2018-04-20T00:47:44",0.804,"Buccaneers at Ravens","2018-12-16T18:00:00",FALSE,2311,91.90476,23,64,693,23,518,FALSE,"2018-08-24T21:53:42Z","QRCODE",512,"21230","America/New_York",TRUE,1121,"Baltimore","Baltimore, MD 21230","Baltimore, MD","MD",0.8927189,4,"1101 Russell St","m-t-bank-stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"41","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346945,"Washington Redskins at Jacksonville Jaguars","2018-04-20T00:00:00",0.738,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346945","2018-04-20T00:47:18",0.782,"Redskins at Jaguars","2018-12-16T18:00:00",FALSE,1242,77,26,68,298,26,331,FALSE,"2018-08-24T21:53:42Z","QRCODE",561,"32202","America/New_York",TRUE,5178,"Jacksonville","Jacksonville, FL 32202","Jacksonville, FL","FL",0.83759147,5,"1 TIAA Bank Field Drive","tiaa-bank-field","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","US",0,"TIAA Bank Field",30.32,-81.64,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"42","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347144,"Miami Dolphins at Minnesota Vikings","2018-04-20T00:00:00",0.828,"nfl","normal","","2018-12-16T12:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144","2018-04-20T01:04:05",0.857,"Dolphins at Vikings","2018-12-16T18:00:00",FALSE,1106,308.50226,151,269,440,151,1895,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"55415","America/Chicago",TRUE,218451,"Minneapolis","Minneapolis, MN 55415","Minneapolis, MN","MN",0.88524246,22,"401 Chicago Avenue","u-s-bank-stadium","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium",44.9751,-93.2582,FALSE,"2018-08-22T15:34:15Z","NONE"
"43","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346988,"Tennessee Titans at New York Giants","2018-04-20T00:00:00",0.81,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988","2018-04-20T00:47:29",0.84,"Titans at Giants","2018-12-16T18:00:00",FALSE,2307,145,44,107,595,46,893,FALSE,"2018-08-24T21:53:42Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,8,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"44","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347037,"Oakland Raiders at Cincinnati Bengals","2018-04-20T00:00:00",0.798,"nfl","normal","","2018-12-16T13:00:00","2018-12-16T22:00:00",FALSE,FALSE,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037","2018-04-20T00:47:39",0.831,"Raiders at Bengals","2018-12-16T18:00:00",FALSE,1258,87,30,68,575,30,515,FALSE,"2018-08-24T21:53:42Z","QRCODE",515,"45202","America/New_York",TRUE,1124,"Cincinnati","Cincinnati, OH 45202","Cincinnati, OH","OH",0.86166537,3,"1 Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"45","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347122,"Seattle Seahawks at San Francisco 49ers","2018-04-20T00:00:00",0.82,"nfl","normal","","2018-12-16T13:05:00","2018-12-17T01:05:00",FALSE,FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122","2018-04-20T00:47:55",0.846,"Seahawks at 49ers","2018-12-16T21:05:00",FALSE,2106,147.87444,40,129,661,38,727,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,8,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"46","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347077,"New England Patriots at Pittsburgh Steelers","2018-04-20T00:00:00",0.874,"nfl","normal","","2018-12-16T16:25:00","2018-12-17T01:25:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077","2018-04-20T00:47:46",0.892,"Patriots at Steelers","2018-12-16T21:25:00",FALSE,1241,558,220,463,329,220,1847,FALSE,"2018-08-24T21:53:42Z","QRCODE",508,"15212","America/New_York",TRUE,1119,"Pittsburgh","Pittsburgh, PA 15212","Pittsburgh, PA","PA",0.9033526,6,"100 Art Rooney Avenue","heinz-field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"47","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346919,"Philadelphia Eagles at Los Angeles Rams","2018-04-20T00:00:00",0.838,"nfl","normal","","2018-12-16T17:20:00","2018-12-17T05:20:00",FALSE,FALSE,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919","2018-04-20T00:47:14",0.859,"Eagles at Rams","2018-12-17T01:20:00",FALSE,1454,315,117,253,563,117,990,FALSE,"2018-08-24T21:53:42Z","QRCODE",0,"90037","America/Los_Angeles",TRUE,51012,"Los Angeles","Los Angeles, CA 90037","Los Angeles, CA","CA",0.86898464,4,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"48","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347035,"New Orleans Saints at Carolina Panthers","2018-04-20T00:00:00",0.82,"nfl","normal","","2018-12-17T20:15:00","2018-12-18T05:15:00",FALSE,FALSE,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035","2018-04-20T00:47:38",0.842,"Saints at Panthers","2018-12-18T01:15:00",FALSE,1599,241,84,189,375,84,1192,FALSE,"2018-08-24T21:53:42Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,8,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"49","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4608309,"Washington Redskins at Tennessee Titans","2018-10-30T00:00:00",0.763,"nfl","normal","","2018-12-22T15:30:00","2018-12-23T01:30:00",FALSE,FALSE,"https://seatgeek.com/redskins-at-titans-tickets/12-22-2018-nashville-tennessee-nissan-stadium/nfl/4608309","2018-10-30T16:11:05",0.793,"Redskins at Titans","2018-12-22T21:30:00",FALSE,1688,137.262,38,121,271,39,457,FALSE,"2015-10-19T15:09:39Z","NONE",659,"37213","America/Chicago",TRUE,1126,"Nashville","Nashville, TN 37213","Nashville, TN","TN",0.8546275,14,"1 Titans Way","nissan-stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",0,"Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"50","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4599412,"Baltimore Ravens at Los Angeles Chargers","2018-10-26T00:00:00",0.837,"nfl","normal","","2018-12-22T17:20:00","2018-12-23T05:20:00",FALSE,FALSE,"https://seatgeek.com/ravens-at-chargers-tickets/12-22-2018-carson-california-stubhub-center/nfl/4599412","2018-10-26T13:55:35",0.846,"Ravens at Chargers","2018-12-23T01:20:00",FALSE,717,279,156,254,131,166,630,NA,NA,NA,803,"90746","America/Los_Angeles",TRUE,52,"Carson","Carson, CA 90746","Carson, CA","CA",0.7228164,4,"18400 Avalon Blvd","stubhub-center","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",0,"StubHub Center",33.8643,-118.261,NA,NA,NA
"51","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346994,"Cincinnati Bengals at Cleveland Browns","2018-04-20T00:00:00",0.77,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994","2018-04-20T00:47:31",0.8,"Bengals at Browns","2018-12-23T18:00:00",FALSE,1651,96,31,75,822,43,559,FALSE,"2018-08-24T21:53:43Z","QRCODE",510,"44114","America/New_York",TRUE,1123,"Cleveland","Cleveland, OH 44114","Cleveland, OH","OH",0.86852187,3,"100 Alfred Lerner Way","firstenergy-stadium-15","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"52","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347013,"Houston Texans at Philadelphia Eagles","2018-04-20T00:00:00",0.813,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013","2018-04-20T00:47:35",0.832,"Texans at Eagles","2018-12-23T18:00:00",FALSE,1736,255,99,212,459,108,1130,FALSE,"2018-08-24T21:53:43Z","QRCODE",504,"19148","America/New_York",TRUE,330,"Philadelphia","Philadelphia, PA 19148","Philadelphia, PA","PA",0.90542686,11,"1020 Pattison Ave","lincoln-financial-field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0,"Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"53","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347022,"Minnesota Vikings at Detroit Lions","2018-04-20T00:00:00",0.849,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022","2018-04-20T00:47:36",0.865,"Vikings at Lions","2018-12-23T18:00:00",FALSE,1246,145.16206,56,118,543,59,660,FALSE,"2018-08-24T21:53:43Z","QRCODE",505,"48226","America/Detroit",TRUE,346,"Detroit","Detroit, MI 48226","Detroit, MI","MI",0.9029952,7,"2000 Brush St.","ford-field","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"54","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346959,"Green Bay Packers at New York Jets","2018-04-20T00:00:00",0.882,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959","2018-04-20T00:47:22",0.885,"Packers at Jets","2018-12-23T18:00:00",FALSE,1270,376,85,179,755,85,124040,FALSE,"2018-08-24T21:53:43Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,8,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"55","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347085,"Jacksonville Jaguars at Miami Dolphins","2018-04-20T00:00:00",0.784,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085","2018-04-20T00:47:48",0.806,"Jaguars at Dolphins","2018-12-23T18:00:00",FALSE,1635,133.61836,46,114,207,51,1598,FALSE,"2018-08-24T21:53:43Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,35,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"56","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347046,"Atlanta Falcons at Carolina Panthers","2018-04-20T00:00:00",0.811,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046","2018-04-20T00:47:41",0.827,"Falcons at Panthers","2018-12-23T18:00:00",FALSE,1388,243.55664,91,199,309,91,738,FALSE,"2018-08-24T21:53:43Z","QRCODE",517,"28202","America/New_York",TRUE,1122,"Charlotte","Charlotte, NC 28202","Charlotte, NC","NC",0.8968222,8,"800 South Mint Street","bank-of-america-stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"57","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347093,"Buffalo Bills at New England Patriots","2018-04-20T00:00:00",0.844,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-patriots-tickets/12-23-2018-foxborough-massachusetts-gillette-stadium/nfl/4347093","2018-04-20T00:47:50",0.859,"Bills at Patriots","2018-12-23T18:00:00",FALSE,748,408.9405,229,376,168,229,911,FALSE,"2018-08-24T21:53:43Z","QRCODE",506,"02035","America/New_York",TRUE,33,"Foxborough","Foxborough, MA 02035","Foxborough, MA","MA",0.8983344,7,"1 Patriot Place","gillette-stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US",0,"Gillette Stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"58","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4346954,"New York Giants at Indianapolis Colts","2018-04-20T00:00:00",0.79,"nfl","normal","","2018-12-23T13:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/giants-at-colts-tickets/12-23-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346954","2018-04-20T00:47:20",0.817,"Giants at Colts","2018-12-23T18:00:00",FALSE,1235,118,52,92,505,52,558,FALSE,"2018-08-24T21:53:42Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,9,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"59","2018-11-29","2018-11-29_09.17.45",NA,TRUE,4327918,"Tampa Bay Buccaneers at Dallas Cowboys","2018-04-05T00:00:00",0.853,"nfl","normal","","2018-12-23T12:00:00","2018-12-23T22:00:00",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-cowboys-tickets/12-23-2018-arlington-texas-at-t-stadium/nfl/4327918","2018-04-05T23:08:46",0.867,"Buccaneers at Cowboys","2018-12-23T18:00:00",FALSE,970,306.00308,28,240,1300,28,2400,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM",623,"76011","America/Chicago",TRUE,4965,"Arlington","Arlington, TX 76011","Arlington, TX","TX",0.9751414,18,"1 AT&T Way","at-t-stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",0,"AT&T Stadium",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"60","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347097,"Los Angeles Rams at Arizona Cardinals","2018-04-20T00:00:00",0.796,"nfl","normal","","2018-12-23T14:05:00","2018-12-24T01:05:00",FALSE,FALSE,"https://seatgeek.com/rams-at-cardinals-tickets/12-23-2018-glendale-arizona-state-farm-stadium/nfl/4347097","2018-04-20T00:47:50",0.82,"Rams at Cardinals","2018-12-23T21:05:00",FALSE,1676,105,29,77,747,29,603,FALSE,"2018-08-24T21:53:43Z","QRCODE",753,"85305","America/Phoenix",TRUE,43,"Glendale","Glendale, AZ 85305","Glendale, AZ","AZ",0.93402725,9,"1 Cardinals Drive","state-farm-stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"61","2018-11-29","2018-11-29_09.17.45",NA,FALSE,4347116,"Chicago Bears at San Francisco 49ers","2018-04-20T00:00:00",0.83,"nfl","normal","","2018-12-23T13:05:00","2018-12-24T01:05:00",FALSE,FALSE,"https://seatgeek.com/bears-at-49ers-tickets/12-23-2018-santa-clara-california-levi-s-stadium/nfl/4347116","2018-04-20T00:47:54",0.842,"Bears at 49ers","2018-12-23T21:05:00",FALSE,2097,156.59375,44,140,704,44,615,FALSE,"2018-08-24T21:53:43Z","QRCODE",0,"95054","America/Los_Angeles",TRUE,58670,"Santa Clara","Santa Clara, CA 95054","Santa Clara, CA","CA",0.95768774,8,"4900 Marie P DeBartolo Way","levi-s-stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"62","2018-11-29","2018-11-29_09.17.45",NA,TRUE,4346967,"Pittsburgh Steelers at New Orleans Saints","2018-04-20T00:00:00",0.84,"nfl","normal","","2018-12-23T15:25:00","2018-12-24T01:25:00",FALSE,FALSE,"https://seatgeek.com/steelers-at-saints-tickets/12-23-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346967","2018-04-20T00:47:24",0.856,"Steelers at Saints","2018-12-23T21:25:00",FALSE,435,622,240,510,440,240,2937,FALSE,"2018-05-29T20:39:33Z","QRCODE",622,"70112","America/Chicago",TRUE,128,"New Orleans","New Orleans, LA 70112","New Orleans, LA","LA",0.8966978,9,"1500 Sugar Bowl Drive","mercedes-benz-superdome","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",0,"Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
