"","timestamp","is_open","id","title","announce_date","score","type","status","description","datetime_local","visible_until_utc","time_tbd","date_tbd","url","created_at","popularity","short_title","datetime_utc","datetime_tbd","general_admission","visible_listing_count","average_price","lowest_price_good_deals","median_price","listing_count","lowest_price","highest_price","employee_only","created_at","method","metro_code","postal_code","timezone","has_upcoming_events","id","city","extended_address","display_location","state","score","num_upcoming_events","address","slug","name","url","country","popularity","name_v2","lat","lon","employee_only","created_at","method"
"1","2018-10-20_19.46.53",FALSE,4471322,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T00:00:00",0.353,"sports","normal","","2018-10-20T18:30:00","2018-10-21T03:30:00",FALSE,FALSE,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","2018-08-01T16:01:33",0.564,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-20T23:30:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE",734,"72401","America/Chicago",TRUE,4081,"Jonesboro","Jonesboro, AR 72401","Jonesboro, AR","AR",0.5808074,41,"217 Olympic Drive","asu-convocation-center-1","ASU Convocation Center","https://seatgeek.com/venues/asu-convocation-center-1/tickets","US",0,"ASU Convocation Center",35.8438,-90.6691,NA,NA,NA
"2","2018-10-20_19.46.53",FALSE,4347008,"New England Patriots at Chicago Bears","2018-04-20T00:00:00",1.002,"nfl","normal","","2018-10-21T12:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-04-20T00:47:33",0.967,"Patriots at Bears","2018-10-21T17:00:00",FALSE,NA,113,887.5769,303,792,26,337,1703,FALSE,"2018-08-24T21:53:38Z","QRCODE",602,"60605","America/Chicago",TRUE,31,"Chicago","Chicago, IL 60605","Chicago, IL","IL",0.940013,8,"1410 S. Museum Campus Drive","soldier-field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"3","2018-10-20_19.46.53",FALSE,4346960,"Buffalo Bills at Indianapolis Colts","2018-04-20T00:00:00",0.865,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-04-20T00:47:22",0.871,"Bills at Colts","2018-10-21T17:00:00",FALSE,NA,795,55.88987,18,43,227,22,289,FALSE,"2018-08-24T21:53:38Z","QRCODE",527,"46225","America/Indiana/Indianapolis",TRUE,1130,"Indianapolis","Indianapolis, IN 46225","Indianapolis, IN","IN",0.9071682,12,"500 South Capitol Avenue","lucas-oil-stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0,"Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"4","2018-10-20_19.46.53",FALSE,4346975,"Minnesota Vikings at New York Jets","2018-04-20T00:00:00",0.97,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-04-20T00:47:26",0.951,"Vikings at Jets","2018-10-21T17:00:00",FALSE,NA,964,149.0398,60,111,201,60,553,FALSE,"2018-08-24T21:53:38Z","QRCODE",501,"07073","America/New_York",TRUE,1587,"East Rutherford","East Rutherford, NJ 07073","East Rutherford, NJ","NJ",0.94873494,12,"1 MetLife Stadium Drive","metlife-stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"5","2018-10-20_19.46.53",FALSE,4347084,"Detroit Lions at Miami Dolphins","2018-04-20T00:00:00",0.907,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-04-20T00:47:47",0.907,"Lions at Dolphins","2018-10-21T17:00:00",FALSE,NA,1334,113.27368,46,105,95,49,368,FALSE,"2018-08-24T21:53:38Z","QRCODE",528,"33056","America/New_York",TRUE,29,"Miami Gardens","Miami Gardens, FL 33056","Miami Gardens, FL","FL",0.8378203,35,"347 Don Shula Dr.","hard-rock-stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium",25.9579,-80.2388,FALSE,"2017-10-03T18:58:44Z","NONE"
"6","2018-10-20_19.46.53",FALSE,4346931,"Cleveland Browns at Tampa Bay Buccaneers","2018-04-20T00:00:00",0.887,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-04-20T00:47:16",0.891,"Browns at Buccaneers","2018-10-21T17:00:00",FALSE,NA,534,220.41176,92,192,17,88,450,FALSE,"2018-08-24T21:53:38Z","QRCODE",539,"33607","America/New_York",TRUE,39,"Tampa","Tampa, FL 33607","Tampa, FL","FL",0.86513025,14,"4201 North Dale Mabry Highway","raymond-james-stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0,"Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"7","2018-10-20_19.46.53",FALSE,4347036,"Carolina Panthers at Philadelphia Eagles","2018-04-20T00:00:00",0.965,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-04-20T00:47:39",0.941,"Panthers at Eagles","2018-10-21T17:00:00",FALSE,NA,724,257.68,132,237,50,145,512,FALSE,"2018-08-24T21:53:38Z","QRCODE",504,"19148","America/New_York",TRUE,330,"Philadelphia","Philadelphia, PA 19148","Philadelphia, PA","PA",0.90542686,12,"1020 Pattison Ave","lincoln-financial-field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0,"Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"8","2018-10-20_19.46.53",FALSE,4346948,"Houston Texans at Jacksonville Jaguars","2018-04-20T00:00:00",0.811,"nfl","normal","","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-tiaa-bank-field/nfl/4346948","2018-04-20T00:47:19",0.839,"Texans at Jaguars","2018-10-21T17:00:00",FALSE,NA,929,56.27778,27,51,144,28,150,FALSE,"2018-08-24T21:53:38Z","QRCODE",561,"32202","America/New_York",TRUE,5178,"Jacksonville","Jacksonville, FL 32202","Jacksonville, FL","FL",0.83759147,7,"1 Everbank Field Dr","tiaa-bank-field","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","US",0,"TIAA Bank Field",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"9","2018-10-20_19.46.53",FALSE,4347071,"New Orleans Saints at Baltimore Ravens","2018-04-20T00:00:00",0.89,"nfl","normal","","2018-10-21T16:05:00","2018-10-22T00:05:00",FALSE,FALSE,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:47:45",0.891,"Saints at Ravens","2018-10-21T20:05:00",FALSE,NA,911,121.04918,67,99,61,67,292,FALSE,"2018-08-24T21:53:38Z","QRCODE",512,"21230","America/New_York",TRUE,1121,"Baltimore","Baltimore, MD 21230","Baltimore, MD","MD",0.8927189,6,"1101 Russell St","m-t-bank-stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"10","2018-10-20_19.46.53",FALSE,4346941,"Dallas Cowboys at Washington Redskins","2018-04-20T00:00:00",1.004,"nfl","normal","","2018-10-21T16:25:00","2018-10-22T00:25:00",FALSE,FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:47:18",0.965,"Cowboys at Redskins","2018-10-21T20:25:00",FALSE,NA,589,190.17647,148,166,119,148,610,FALSE,"2018-08-24T21:53:38Z","QRCODE",511,"20785","America/New_York",TRUE,35,"Landover","Landover, MD 20785","Landover, MD","MD",0.9333444,5,"1600 Fedex Way","fedex-field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
